Processing file,Reading requirements file execution time,Parsing requirements execution time,Fetching versions and dependencies execution time,Fetching transitive dependencies execution time,Processing folder error,Generating SMT expression execution time,Proof for UNSAT execution time,Solving SMT expression execution time,Generating requirements.txt execution time,Total (s)
93e0ba46f0fa6faf660d,0.093057156,0,0,0,,,,,,0.093057156
944049,0.040625572,0,0,0.003852129,,0.98032856,0.929575682,,,1.954381943
94412c4808421acbd1d0,0,0,0,0,,0,,0.002012014,0,0.002012014
944439a04546f4c02cb9,0,0,0,0.005982161,,0.440855742,1.098642349,,,1.545480251
94456,0,0,0,0,,,,,,0
945093,0.001768112,0,0.000998497,0,,0.021136045,,0.009108782,0.001015902,0.034027338
946582,0.007177353,0,0,0,,,,,,0.007177353
946c4d9aa7a74828bc12,0.031410933,0,0,0,,0.008448601,,0.037001133,0.000717878,0.077578545
9481236,0,0,0,0,,,,,,0
9497761,0,0,0,0,,,,,,0
949ba045d1471c03ae7c,0.046496391,0,0,0.03904295,,0.49545145,0.914931536,,,1.495922327
94a400a7bce6f8cfc9e7eff87270c9e9,0,0,0,0,,,,,,0
94d747fe5180851196eb,0.002037525,0,0,0,,0.005161762,,0,0,0.007199287
94e623123f20566d158569a2ef3b25a2,0.001079321,0,0,0,,,,,,0.001079321
9502024,0.004112959,0,0,0,,0.00701499,,0.002833366,0.000963688,0.014925003
9507070,0,0,0,0,,0.141089439,0.897551298,,,1.038640738
950bbb9d9d4014d893e5,0,0,0,0,,0.019693851,,0,0,0.019693851
9542707,0,0,0,0,,,,,,0
9574251b3c7eefccd84fc38905110ce4,0.006967783,0,0.001686096,0.035028934,,2.663473845,,0.09686923,0.001004696,2.805030584
95a2a749ceb47ad4eb1ff6d1f8d73c5c,0,0,0.005509853,0.001013279,,0.02093792,,0.009322405,0.019059896,0.055843353
95c61c9a1501ada2a6c5,0.007012606,0,0,0,,,,,,0.007012606
95c66d564c58361ecf9f,0,0,0,0,,,,,,0
95f97485ada5b47693ca,0.00100255,0,0,0,,,,,,0.00100255
964472,0.000962496,0,0.001222372,0,,0.045282364,,0.016597748,0,0.06406498
964622,0,0,0.016183853,0,,0.037581444,,0.014468908,0,0.068234205
9646279d220994222845,0.113214254,0,0,0,,0.032832384,,0.010003567,0.005288124,0.161338329
9649532644540b5b798308f66699ef67,0.052007914,0,0,0,,,,,,0.052007914
9655195,0.001894474,0,0,0,,,,,,0.001894474
966387,0.011781931,0,0.00110364,0,,0.027546406,,0.015519857,0,0.055951834
9667052,0.011941433,0,0,0,,0.003119707,,0,0.00182128,0.01688242
9670681,0.001986027,0,0,0,,,,,,0.001986027
967274,0.003581762,0,0.002348185,0,,0.0267241,,0.008787155,0,0.041441202
9673839,0.021624565,0,0,0,,0.033497095,,0.002232552,0,0.057354212
9674216,0,0,0,0,,,,,,0
9676416,0.004536629,0,0.001024246,0.001987219,,0.155277014,,0.00313592,0.087214708,0.253175735
9679647,0.003087282,0,0,0,,0.022412062,,0.016607523,0,0.042106867
9680901,0.008777857,0,0,0,,,,,,0.008777857
9683c333e73a82379b8e377eb2e6fc41,0,0,0,0,,,,,,0
968909,0,0,0.006161928,0.001046896,,0.025222301,,0.013030052,0,0.045461178
969ea467e870b68963f3,0,0,0,0,,,,,,0
96a329f6d12f17b4760373b1cf3b92e9,0.001462698,0,0,0,,0.006633282,,0.004050732,0,0.012146711
96ec9b3c5df60a07b216,0.000992298,0,0,0,,,,,,0.000992298
9705471,0.001384735,0,0,0,,0.002361536,,0,0.025150537,0.028896809
9709984,0,0,0,0,,0.018600702,,0.022258043,0,0.040858746
9716578,0,0,0,0,,,,,,0
9722045,0,0,0,0,,,,,,0
97256,0.041843653,0,0,0,,,,,,0.041843653
9747287,0.011328459,0,0,0,,0.013287544,,0.036532402,0.012984276,0.074132681
9750796,0.035545111,0,0.000814676,0,,0,,0.017015934,0,0.053375721
9763549,0.001988649,0,0.001975775,0.050014734,,2.513824463,,0.137399197,0,2.705202818
9768713,0,0,0,0,,,,,,0
9771f75e3f16ba5daafb,0.008163929,0,0.000930786,0,,0.001145363,,0.007876396,0.00100112,0.019117594
9773143,0.002270937,0,0,0,,,,,,0.002270937
977777,0.00845933,0,0,0,,0.005299807,,0,0.001002789,0.014761925
9797a9ce8ad97de6e326afc7c9894965,0.006819248,0,0,0,,,,,,0.006819248
97a1b2b7f954246886de,0.001948833,0,0,0,,,,,,0.001948833
97cffbea574a5890f0d7,0.002911806,0,0,0,,0.00206852,,0.0020082,0.001973629,0.008962154
97d0fb82c3894f56809a,0.007659435,0,0,0,,0.022343397,,0.001113892,0.001015663,0.032132387
9822570,0.032713413,0,0.00104475,0.008048773,,0.534753323,,0.047348738,0,0.623908997
982ce339d5f8c9a769a0,0.008649349,0,0,0,,0.077699661,,0.02959466,0,0.11594367
9842903,0.001998186,0,0.001997232,0.001070499,,0.033215761,,0.01045084,0.000898123,0.049630642
984892,0.001052141,0,0,0,,0.031768799,,0.010650396,0,0.043471336
985060,0.041589975,0,0,0,,,,,,0.041589975
9874480,0.011341095,0,0,0.002029419,,0.05746603,0.909071207,,,0.979907751
9875439,0,0,0,0,,0.022275448,,0.016025066,0,0.038300514
9875468,0.036999464,0,0,0,,,,,,0.036999464
989074,0.018912792,0,0,0,,,,,,0.018912792
98a38b54f889fce2b237,0,0,0,0,,,,,,0
98b4d7288a2ee7b1319a8ff71d3e2c7b,0.00886488,0,0.000982523,0,,0.006730556,,0.010424137,0,0.027002096
98b59370a1d171817edb,0.017802954,0.001020432,0.000946522,0,,,,,,0.019769907
98b7edca1b29c949fcf1,0.009021759,0.001034021,0.000983,0,,0.00541091,,0,0.000974178,0.017423868
98bb452dc14e8c40e403,0.001351595,0,0,0,,,,,,0.001351595
9901745,0.004093885,0,0,0,,,,,,0.004093885
990d3653c5803927cbb6,0.00620079,0,0,0.010399103,,0.007528067,,0.003957272,0.001009703,0.029094934
9927923,0.002342939,0,0,0,,0.002208948,,0.003035545,0.001027822,0.008615255
994260,0,0,0.005344391,0,,0.025548458,,0.013492584,0,0.044385433
99442e1294a6c83368f5,0.001113892,0,0,0,,,,,,0.001113892
9947556,0,0,0,0,,,,,,0
9951701907ed328218dd,0.00712204,0,0,0,,,,,,0.00712204
9952389,0.001550198,0,0,0,,,,,,0.001550198
9956ec93a07ca4e9ba5bc415b014bcca,0.002008438,0,0,0.008213997,,0.486381292,,0.045615196,0,0.542218924
996771,0,0,0.002161741,0,,0.094226837,,0.012628078,0.000997543,0.1100142
9985307,0.006584167,0,0,0,,,,,,0.006584167
998722,0.00197196,0,0.000999928,0,,0.013842583,,0.009813786,0,0.026628256
999228,0.015811682,0,0,0,,0.005991936,,0.003005266,0.000998497,0.025807381
99b7fb8ff89104d30eab,0,0,0,0,,,,,,0
99e1ad329383de04be4834a8c3e28c0d,0.004822731,0,0.012377262,0.005871296,,0.514886141,,0.033375502,0,0.571332932
99f7f921b512496a9563691e15d846b2,0,0,0,0.014342546,,0.417401075,1.031944036,,,1.463687658
9a632bbb0acb445f4f3a,0,0,0,0.016507387,,0.399931192,,0.040346384,0.015851021,0.472635984
9ad6a265aac887fa26c1,0.00706172,0,0,0,,,,,,0.00706172
9b1e305543f6fcc9318a,0.004065275,0,0,0,,0.023115396,,0.008889675,0,0.036070347
9b2b3e8a6c67697279d3724dce5dab3c,0.041702747,0,0.001037598,0,,0.056005955,,0.001800299,0.000964165,0.101510763
9b7787a607a5a676c6d8,0.001883984,0,0.000996828,0,,0.021778584,,0.017707825,0.001547813,0.043915033
9bb9eaea2523cd2144cf959f48a14194,0,0,0,0,,0.034719944,,0.012389421,0,0.047109365
9bde6d0985bd71b103d3,0.012778997,0,0.002958298,0,,0,,0.015014172,0,0.030751467
9be3d2aa4930ecd8e536,0.001668453,0,0,0,,0,,0,0,0.001668453
9c1614281797ce620c6069476d39c7b8,0,0,0.015741825,0,,0.007053375,,0,0.000982046,0.023777246
9c411d2b88eab4232cc66a9c7f6988fc,0.011374235,0,0,0,,0.051045179,,0.034670591,0.00287509,0.099965096
9c4d012d6fff059ccea7,0.007902861,0,0,0,,0.003049612,,0.007124901,0.002030373,0.020107746
9cba618eacedc68c656b,0.010411978,0,0,0,,0.009354591,,0.003008366,0.002014875,0.02478981
9cc23ce7c1e5c9e4379e,0,0,0,0,,,,,,0
9cdead881799a47742ff3cd296d06cc1,0.001002312,0,0,0,,,,,,0.001002312
9cfd4d8400961a3b67a1351a1851c869,0,0,0,0,,,,,,0
9d0bf77bf070262ab3cddfc4b79d031b,0,0,0,0,,,,,,0
9d39e1868e220e02cb58,0.003051281,0,0,0,,0.007549286,,0.002543688,0.001991987,0.015136242
9d4ea9b04b223de02c7a,0.013896227,0,0,0,,,,,,0.013896227
9dad6c4ab0d8d7dbf3dc,0.002002954,0,0.001000643,0,,0.008280039,,0.014484406,0,0.025768042
9dcd642059214d81b3ef,0,0,0,0.022013426,,0.308280706,,0.031213522,0,0.361507654
9e1f7cf4945a608ae48a,0.019646168,0,0,0,,,,,,0.019646168
9e30b2f908e801da1bd789f4ce3e7aac,0.047365427,0,0,0,,0.04659915,,0.012184381,0.002035379,0.108184338
9e990f56dabe27b42bfb,0.002138138,0,0,0,,0.008800507,,0,0.002001524,0.012940168
9ea0e4feb62a45acffee,0,0,0,0,,,,,,0
9ed6ee8a55ff1587c08c793d5f23dfda,0.007269621,0,0,0.008937359,,0.567398071,,0.040406942,0,0.624011993
9f1793c4d1f466d3b58966da36b54fad,0.074521542,0.000456572,0,0,,0.03318572,,0.018959522,0,0.127123356
9f2d7da68779a17a0890,0.049799442,0,0,0,,0.096107006,,0.007092476,0.001116514,0.154115438
9f49f91bd7d0a527fdb5,0.001843214,0,0,0,,0.006588936,,0.003887415,0,0.012319565
9f6118ff84867e89f3348707c7a1271f,0.001022339,0,0,0.001015186,,0.062868118,,0.014005899,0.003174305,0.082085848
9f782f83e25d3c9eb202,0.000975132,0,0,0,,,,,,0.000975132
9fbbf2f450779bde60c3,0.002340078,0,0,0,,0.003122091,,0.007588863,0.000882387,0.01393342
9fd4304148b398983b3c,0,0,0,0,,,,,,0
9fffe8ba08e378e3d027610921c51a78,0.012384653,0,0.001003981,0.009298801,,0.508443117,,0.031305075,0,0.562435627
a003ace716c278ab87669f2fbd37727b,0.014559031,0.001508474,0,0,,,,,,0.016067505
a027a9fc5aac66e6a382,0.016620874,0,0,0,,0.000805855,,0,0,0.017426729
a05a9ed37a3096cffef80bdc7fee31bc,0.016657352,0,0,0,,,,,,0.016657352
a06477775f18c11b4517,0.070936918,0.000999451,0,0,,0.010406017,,0.003001928,0.001821041,0.087165356
a08221826c6f20ac47fe688e575e51ca,0.013011694,0,0,0,,0.021885395,,0.003766298,0,0.038663387
a0a5dd7bfcaac3d3e9c18e5ea1080b95,0.013032436,0,0.00770545,0.050575256,,1.593472958,,0.397059441,0.001541138,2.063386679
a0d42148fa11cbdaa00168e321f598f5,0.006747246,0,0,0.008905649,,0.017810345,,0,0,0.03346324
a1178bf10729a27184b1,0.006082535,0,0,0,,,,,,0.006082535
a14e56ab945cd7e64c3b,0.005303144,0,0,0,,,,,,0.005303144
a16749ee76941e8d86c8,0,0,0,0,,,,,,0
a2b9c6ecdb24ca8fd6f4f41a9c0eb32e,0.008299351,0,0,0,,0.023450851,,0.010937452,0.01841259,0.061100245
a303721443f5eb46035e,0.014007807,0,0,0,,,,,,0.014007807
a3dd4a35ecd94660411112999923d561,0.006210566,0,0.005259514,0,,0.010428429,,0,0,0.021898508
a400d6c20a52f0b3cd5415e833263b1f,0.020824432,0,0,0,,0.004993439,,0.003724098,0,0.029541969
a428ef783211b0ffdee1,0,0,0,0.001081228,,,,,,0.001081228
a42aecb379742d3cd150,0.000803947,0,0,0,,,,,,0.000803947
a430d460966d64edc6cad71c502d7005,0.009684324,0,0,0,,0.014226675,,0.004056215,0.005802155,0.033769369
a4533e0adebe57e3ed06d4b50c8419ae,0.006362677,0,0,0,,0.007013321,,0.004014015,0.001986742,0.019376755
a48b50e46f01dc7ac96d,0.006273746,0,0,0,,0.025173426,,0.011148691,0.000528097,0.04312396
a48feaecfdb9e0609c6a02590fd1f91b,0.00831008,0,0,0.020905256,,0.909399986,,0.134248495,0,1.072863817
a4cfdc19144e7bd634a8,0.001989603,0,0,0.010928631,,0.145706415,,0.015632868,0,0.174257517
a52b036424bd9975d719f224ca8cc8d5,0.002014875,0,0,0,,,,,,0.002014875
a536bfa68b066c6fd593,0.002169371,0,0,0,,,,,,0.002169371
a5407ce6b5061525e7f2,0,0,0,0,,,,,,0
a54e7e182ddf564f6a5c1fe50db556a2,0,0,0,0,,,,,,0
a56421d26afb1f728a2b5959ce1c4486,0.019613504,0,0,0.034528971,,1.376867533,,0.085821867,0,1.516831875
a56d5446416f5ad2bbac,0.012598276,0,0,0,,0.048847914,,0.019733906,0.025200844,0.106380939
a5808fe356b8da031837,0.007870197,0,0.000827312,0,,0.500654221,,0.053963184,0.001293898,0.564608812
a5af977340c1c452d2d0,0.001398802,0,0,0,,,,,,0.001398802
a5b640e4368204426310,0.001050949,0,0,0,,,,,,0.001050949
a5f57e8c9d0aedee285fb6f43cb5900c,0.002109766,0,0,0.000997782,,0.003617048,,0,0,0.006724596
a5fb23f096d7b0c3880e1622938d0901,0.002012491,0,0,0,,0.032867432,,0.010406733,0.012419462,0.057706118
a61918cbfae993b68eb17b5b780b7e32,0.003236055,0,0.009777546,0.012033224,,0.552830219,1.146015882,,,1.723892927
a62b5cf5262fc7179dee,0,0,0,0,,0.01164341,,0.013379574,0.001229525,0.026252508
a64321dd69339c42a184,0.004215717,0.000964403,0.000998735,0,,0.021748304,,0.017731667,0.007396698,0.053055525
a67517621c2a9d4c2f14,0.00598979,0,0,0,,0.008777618,,0,0.013942242,0.02870965
a682299af39b76d8592f,0.001232862,0,0,0.001989365,,0.074166059,,0.01773119,0.000962496,0.096081972
a68d6f32f4985ed547ce,0,0,0.000590086,0,,0.008181334,,0,0.000994921,0.00976634
a6a32bd87fdfe5529f0e908ed743f779,0.000568867,0,0,0,,0.011308193,,0.002998829,0.001039505,0.015915394
a7733a15cbf6c0cd9fba,0.007060766,0,0,0,,0.007035971,,0.00249362,0.000971079,0.017561436
a7c41b072cfa4cc2c592,0.001931667,0,0,0,,,,,,0.001931667
a8121604385ce6da251d20d018f9a6d6,0,0,0,0.016467333,,0.565163612,,0.046878099,0,0.628509045
a8332d2b6dc517accedbff8fd8e63b08,0,0,0,0,,0.01411581,,0.004029751,0,0.018145561
a86b412988cbf5216aa5c48b1cf439c4,0.005309343,0,0,0,,0,,0.014840126,0.00330615,0.02345562
a8c96f1aeb41393dadf6,0.002018452,0,0.001004219,0.002483606,,0.073385,0.643654585,,,0.722545862
a8ddb994df41583b64f8,0.000921011,0,0,0,,,,,,0.000921011
a8f87b0d95e73eb482c5,0.001327991,0,0,0,,0.023009777,,0.014347076,0.015152454,0.053837299
a90c6f22372de8859f14,0.002091169,0,0,0.009549618,,0.612573385,,0.031674623,0.002291679,0.658180475
a9de2ef498a09747bbf673ddf6ea4843,0.016090393,0,0.000998497,0,,0.494524479,,0.035842419,0,0.547455788
a9f0b1ca7e98391a5067,0.001609087,0,0.001010895,0.028015614,,2.538729191,,0.131524801,0,2.700889587
aa3d19a12b74e9ab7941,0,0,0,0.014823437,,0.012189865,,0.000855684,0.012806416,0.040675402
aa46105d34349543582b177ae79f32f0,0.008503914,0,0,0,,0.008296728,,0.003672361,0.001034737,0.02150774
aa64ddf6109414291030,0.001530647,0,0,0,,,,,,0.001530647
aa8713d4334036bcb0060ff73dba54c4,0.001990318,0,0,0,,,,,,0.001990318
aad88d51001ea83ecfc6,0.001049042,0,0,0,,,,,,0.001049042
aad8a37114825b0ce1a5bc48bf5f3cac,0.005951881,0,0,0,,,,,,0.005951881
ab136dbfb97f8ee1d309,0.001953125,0,0.001000166,0,,0.021250963,,0.012720346,0.019537687,0.056462288
ab2e34dc58c8c2d0f2e15f25b528dc19,0.010383844,0,0,0,,,,,,0.010383844
abb8a2f22adbdb6d387f,0.004802942,0,0,0,,0.01655221,,0.002535582,0.001004696,0.02489543
abca49bf36433fd1f9d1,0.00594449,0,0.004593372,0,,,,,,0.010537863
ac5987161bc27048e1da48e40299468b,0.00799799,0,0.001213312,0.00023222,,0.006249428,,0,0.000964642,0.016657591
ac5f50d1409954c38681353fb6c6921b,0.002216578,0,0,0,,,,,,0.002216578
ac8f22326f095ed2690e,0.001000881,0,0,0,,,,,,0.001000881
ac9170132e5abfc5381353428e70f1d9,0.007786751,0,0,0,,,,,,0.007786751
ac9be1abd2bebe9ad8da5c645a1d0b5e,0,0,0.002016068,0.000118971,,0.016096354,,0.012669802,0,0.030901194
acaaf10e9649bfd1863b,0.001062393,0,0.001069784,0.00094533,,0.020749331,,0.013455391,0,0.037282228
acbd669af86ecb8f988325084ba7a749,0.011289835,0,0,0.000576973,,0.03978467,,0.015549183,0,0.067200661
ad16c57cf48eb95a4b63,0,0,0,0.015775442,,0.068904877,,0.01426053,0.001189947,0.100130796
ad575cee6bb503d4d193da355d70d3e9,0,0,0,0,,,,,,0
ad7eda38c797dfddc394,0,0,0,0,,,,,,0
ae2a7adaab133c61a059,0.030171633,0,0,0,,,,,,0.030171633
aea4329b760eb3e72f4d,0.022030354,0,0.001002073,0.000616312,,0.004707575,,0,0.002002478,0.030358791
aecb82d8b51e991dbd01,0.00098896,0,0,0,,0.005379677,,0,0.00100112,0.007369757
af466b8d32d7cd4954f1,0.009592533,0,0,0,,0.007831573,,0.001967192,0,0.019391298
af5bc4fae39b16f8d505,0.014512062,0,0,0,,,,,,0.014512062
afb129122a64bde3bd0c,0.009732008,0,0,0,,0.00667119,,0.002057552,0.001139402,0.019600153
b02bac4b48f780bee77b,0.013800859,0,0,0,,0.006498337,,0.003433943,0.011908293,0.035641432
b09f45e112b226b97a36,0.005344629,0,0,0,,0.00595808,,0,0.00014782,0.011450529
b0a882f844e188c78358,0.009130716,0,0,0,,,,,,0.009130716
b0c075cfde406280cbf7,0,0,0,0,,,,,,0
b0e95087771dbefa386f,0.013558149,0,0,0,,,,,,0.013558149
b0eae211db963fe56c0c55773e6a16c0,0.02456975,0,0,0,,0,,0.01665163,0,0.04122138
b18ce332bde37e156034e5d3f60f8a23,0.0166049,0,0,0.016587973,,0.544715643,,0.046930075,0,0.624838591
b19bb35f5484af5d7622,0,0,0,0,,,,,,0
b1d181802fac750f0cc1,0.003288984,0,0.001060009,0.011725664,,1.61710906,,0.047288895,0.015634775,1.696107388
b1ef03dd21e7a3016161,0.012043953,0,0,0.000980377,,0.003453016,,0.011058807,0,0.027536154
b205bdf830c9f81e5fb6,0,0,0,0,,0.012088776,,0.002608776,0,0.014697552
b26bc0333cc18660d07baeb923ce9021,0.008202553,0,0,0,,0.005050421,,0,0.004372358,0.017625332
b26db61d8bde30b8a88451615105da7a,0.19683671,0,0,,maximum recursion depth exceeded,,,,,0.19683671
b27cdbff68870418bdb8cefa86a2d558,0,0,0,0.007642031,,0.058930159,,0.016885519,0.014373064,0.097830772
b2af7d980eb217a0af07,0,0,0,0,,0.01660347,,0.001997232,0.000960112,0.019560814
b3143dde185cecda7c1dee7ffbce5d2c,0.000970602,0,0,0,,,,,,0.000970602
b3e6f9b5d95af8ba2cc46f2ba6eae5e2,0.009987354,0,0.003278971,0.019146919,,1.330886602,,0.150485039,0.000997066,1.514781952
b3f329868934710fbc81218ce1d6d722,0,0,0,0,,,,,,0
b3f8ab944a85b33e694de21c6ded029e,0.001997709,0,0,0.016779661,,0.560554504,,0.062911987,0,0.642243862
b45983f227f1e4fbea65b6e06abfdecc,0,0,0,0.044229984,,0.505151987,,0.036006451,0,0.585388422
b45d21224c4ea16bf4a72e2a03f741af,0,0,0,0,,,,,,0
b46119196c75d6ef20ff,0.005884409,0,0,0,,,,,,0.005884409
b470324dc5c81cef8ae24fd1d3fd4e59,0.001071453,0,0,0.026929617,,0.56436038,,0.046728373,0,0.639089823
b48d48fc1b6eb080412129e596ab2193,0.002266407,0,0,0.003003836,,0.090983629,,0.011098623,0,0.107352495
b492a548aa342ce0badfe1eed86ea5a4,0.006681681,0,0,0.006008148,,0.525287628,,0.049012184,0,0.586989641
b493a228c4081ff0260b,0,0,0.001014471,0.000998259,,0.033483267,,0.024111748,0.013636351,0.073244095
b4a0aed67fc0da6b02434a5c2cef45c4,0.04692626,0,0,0,,0.037446737,,0.008033514,0.024186611,0.116593122
b4afaf9648ec986928a9,0.016542912,0,0,0,,,,,,0.016542912
b4ea0034839ccbc2aa03,0.000776529,0,0,0,,,,,,0.000776529
b53cc1e0482411e4b53d74bd12a485c1,0.011518717,0,0,0,,0.007746935,,0.004256964,0.005371571,0.028894186
b55de7edbcbc1ad46a28a0975c01a5cf,0.040292978,0,0,0,,0.006676435,,0,0.002159357,0.049128771
b5952c36b36b877adcb0495163678675,0,0,0,0,,,,,,0
b59679e31dbdb01064d6bceb827ed88b,0.001817226,0,0,0,,,,,,0.001817226
b5b2c4be45437992df58a7dd13dbafa7,0.003904343,0,0,0.010829687,,0.474915981,,0.04685092,0,0.536500931
b5d44b5c06172733d9edda4bcf9326b2,0.002055645,0,0.000831842,0,,0.008548021,,0,0.000916004,0.012351513
b5e7a80691ed5e44e7fea1964bae18dc,0,0,0,0,,,,,,0
b6460d1e3da5044ffff235403d16fed2,0.008707285,0,0.002024412,0.061521769,,1.983216524,1.058193207,,,3.113663197
b6e374d172bbe3e6130f6849e7bd6c13,0,0,0,0.019231319,,0.378849268,,0.031252384,0,0.429332972
b71ed0e977e6d345bcb8,0.002125263,0,0,0,,,,,,0.002125263
b72585771a9f606ad800,0.001015425,0,0,0,,,,,,0.001015425
b76261844db0255899ba857838a7c201,0.000208855,0,0,0,,,,,,0.000208855
b7beba6f962110596660,0,0,0,0,,,,,,0
b8240ea53d22e1bb4d32,0.006370544,0,0,0,,0.005522251,,0,0,0.011892796
b82d70b0d581dc4609e4,0.007741451,0,0,0.020771265,,0.508176327,,0.015628099,0,0.552317142
b82da1cb8f3afe5ccb643f87e2f853b0,0.007717371,0,0,0,,,,,,0.007717371
b8462a8a1cb69f55d8356cbb0f3a4d63,0,0,0,0,,0.008118391,,0,0.001000166,0.009118557
b85fcfd4a0479810e6aa,0.002987146,0.000964642,0,0,,,,,,0.003951788
b87ffb502890909aea2eb449643d5bc7,0.008972406,0,0.000991583,0.030624151,,0.873855591,0.934169054,,,1.848612785
b8a7b7be344e447e7ee6625fe2fdd765,0.002719164,0,0,0,,0.413299561,1.079281807,,,1.495300531
b9309cdd7d5adc3b4b70,0.015684128,0,0,0,,,,,,0.015684128
b95cb69fd1c82ca4c2ff,0.007055759,0.000975132,0.001101017,0,,0.005048752,,0,0.002047777,0.016228437
b9768b4eefe679c988ce,0,0,0,0,,,,,,0
b9bc61a74e7cadeb1fec,0,0,0,0.01111865,,0.432362318,0.993952274,,,1.437433243
b9df49cfc1540bc8b896,0.016573429,0,0,0,,0,,0,0.000957727,0.017531157
ba235b7e90aafb9986158697a457a0d0,0.001881361,0,0,0,,,,,,0.001881361
badd18a84b236c9e6c34057512cb569a,0.005746603,0,0,0,Processing folder error: [Errno 2] No such file or directory: 'D:/Windsor/WindsorThesis/Git repo/Thesis-Project-Python-Dependency-Conflict-Resolution/Dataset/hard-gists-reqs\\baf42b089d71b94fd229\\requirements.txt',,,,,0.005746603
bb160e63686f517c93a937f46714dd03,0.001999378,0,0.001272678,0,,0.00504899,,0.006610632,0.001000881,0.01593256
bb61c15139bff338cb17,0.007627964,0,0,0,,,,,,0.007627964
bb640cebefcc550f357c,0.002013683,0,0.000986099,0.011967897,,0.512129545,,0.048903465,0.01400876,0.590009451
bb85da3aa563b747151e,0,0,0,0.014353752,,0.022025108,,0,0,0.03637886
bba5c2ba3000010ca049d6f96f5d2f27,0.016458273,0,0.000545502,0,,0.004243374,,0.006744385,0,0.027991533
bbfa863f3fe4bb2163d94394d7b60899,0.04183507,0,0,0,Processing folder error: [Errno 2] No such file or directory: 'D:/Windsor/WindsorThesis/Git repo/Thesis-Project-Python-Dependency-Conflict-Resolution/Dataset/hard-gists-reqs\\bbfc1f0b9d003bf08b26\\requirements.txt',,,,,0.04183507
bc901de8b7e59cbeb190,0,0,0,0,,0.019801378,,0.001113653,0,0.020915031
bca0daa0c3ca0ddb2c70,0.016669035,0,0,0,,,,,,0.016669035
bcc376fb336b73f24b29,0,0,0,0.036927938,,0.611321926,,0.04686141,0,0.695111275
bcd8b4002b6cbf77dd89,0,0,0,0,,,,,,0
bce94f1c37215f644e0c,0,0,0,0,,,,,,0
bce98c5c1688fc833475,0.01991272,0,0,0.007700205,,0.278353691,,0.031241417,0.00651288,0.343720913
bd0940f7988774e2822d,0.008628607,0,0,0,,0,,0.012702227,0,0.021330833
bd2d6c2271e42ed97b97,0.002999783,0.000970364,0.00135684,0,,0.005165339,,0,0.002548695,0.013041019
bd57b54a5c6903e4a6a2,0.008897305,0,0.001071692,0.000790596,,0.294663429,,0.031270027,0.015618324,0.352311373
bdb31b04fb1e69fa5346,0.00095892,0,0,0.016049147,,0.19900012,,0.031235456,0.000962973,0.248206615
be6123c7ee3b366e333a,0.008939981,0,0,0,,0.010124922,,0,0.001039743,0.020104647
be7e84c9d61c4869e981,0.00103879,0,0.001012087,0,,0.014248371,,0.021925449,0.005665541,0.043890238
bf576ee091e75071bc66,0.00203228,0,0,0,,,,,,0.00203228
bfb45408d43986eefdf83b59bc9e8629,0.005684853,0,0.006960154,0,,0.006000042,,0.005162954,0.002075911,0.025883913
bfc2099235ac96937f34,0.007783651,0,0,0,,,,,,0.007783651
c01b65369b71c35431c8,0,0,0,0,,,,,,0
c063bddb9b8d17a037695d748db4f592,0.008276939,0,0.001124382,0.004288673,,0.47666955,1.266903877,,,1.757263422
c078cabc0a48f2570028bff397a9e154,0.001425266,0,0,0,,0,,0,0.002688646,0.004113913
c0fdb29ddf0d338bcbd021b68f5bea51,0.005872726,0,0,0,,,,,,0.005872726
c12be33cdcd9a86f20a2,0.002001286,0,0,0.002598763,,0.07361865,,0.017503977,0,0.095722675
c18130768ac0ef0345947c5aa0827b65,0,0,0.000613451,0,,,,,,0.000613451
c18bfe4fd96008ffa0aef25001a2e88f,0.004513264,0,0.0037117,0.00374198,,0.345454931,,0.021261215,0.001580238,0.380263329
c1adfdb0f526465c99409cc143dea97b,0.030352831,0,0,0.004552126,,0.452011108,,0.054340601,0.001798868,0.543055534
c211c1af232974f00564,0.0070467,0,0.000998259,0.00109148,,0.340447426,,0.015065193,0.015425682,0.380074739
c233b0d25c5fbe008d9477bc1b2d234c,0.001008987,0.002468586,0.031221628,0.007528067,,0.514230251,,0.037592173,0,0.594049692
c26b2dd5c2bdeaf6d7479a68bd7023bb,0,0,0,0.005626917,,0.469099522,,0.047302961,0,0.5220294
c28329f12711a914c7a8cbe6eeb947c0,0,0,0,0,,,,,,0
c2b2943ead94c200574a,0,0,0.001015186,0,,0.00582099,,0,0.001045465,0.007881641
c2cf8d8aee3eb70668bd,0.007161856,0,0.001993418,0,,0.0176301,,0.014422178,0,0.041207552
c2d24fe340a7f3cf76d2,0,0,0,0,,0.020948887,,0.002007246,0,0.022956133
c2dfe5772ba3cd16c1be17ba42b7db66,0.001523733,0,0,0.012967825,,0.535799026,,0.024155617,0,0.574446201
c3124826a3c49ddda6999acb40ad2c27,0,0,0,0,,0.008625031,,0,0.000960827,0.009585857
c344f114e1579a29e163,0.002113104,0,0,0,,,,,,0.002113104
c362f0ad488e3b289394,0,0,0.011808395,0.026023388,,0.534939528,1.144898653,,,1.717669964
c3a540563e0774489ceafb3156b318a2,0.016741753,0,0,0,,0,,0.015941143,0.001000166,0.033683062
c3c474a04d7c0cd8ddeb,0,0,0,0.001018763,,0.019087553,,0,0.00073576,0.020842075
